VideoID,topic_quantum,holistic,technology2,application,laser,mri,smartphone,computer,nuclear,qcomputer,qnetwork,qsensor,spooky,spooky_quote,economic,economic_sentence,benefits,benefits_sentence,progress,progress_quote,b_life,b_finance,b_logistics,b_security,b_defense,b_energy,b_argiculture,risks,risks_quote,r_life,r_finance,r_logistics,r_security,r_defense,r_energy,r_argiculture,superposition,explain_superposition,quote_superposition,entanglement,explain_entanglement,quote_entanglement,explain_contextuality,quote_contextuality
8piFgGmHs2o,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,1,"The truth is that, with quantum computing in the relatively near horizon, there are already quantum computers out there and they they get they take us into massive warp speeds. 
There are plenty of people, experts who now and then come up with phrases like encryption’s dead or encryption by itself will not be a long term solution. ",0,0,0,1,0,0,0,0,0,-9,0,0,-9,0,-9
8zSpPSyE_f0,2,0,0,0,0,0,0,0,0,0,0,0,1,"I realized early on in my studies that things at the quantum level aren’t more complicated, they’re less complicated and all of the weirdness that we associate with quantum particles is not because they’re unimaginably complex it’s because they’re unimaginably simple, and is that simplicity that introduces its weirdness.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
906URaAZFRw,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9602HTwUiTk,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"Let’s imagine that, well before measuring an interaction, before it’s max is bounds with something else, we say that the electron is both up and down. 
Not up and down because we don’t know what it is, but it’s really up. 
We just don’t know no. 
No it’s really up and down, it is the sum of its possibilities. ",0,0,-9,0,-9
9doOLHeW8p4,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
9ee5Ld8nTRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9elS1fcMudA,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9es4U-qvwuk,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,1,"I don’t know if you ever heard of entanglement or does the idea that two particles, once they interact with each other, they can instantly impact each other across thousands of miles, maybe even galaxies in an instant. ",0,-9
9miKIWIYi4w,2,0,1,1,0,0,0,1,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9PUzFDpUFhc,2,0,0,0,0,0,0,0,0,0,0,0,1,Now the quantum world is a really strange place. ,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9vtB-7Vj-c8,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
9xR3R6gpZEc,1,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,and so it’s the heart of new quantum materials that can take us beyond 2020 in our needs for electron electronics and processing of information.,1,We can bring healthcare and bring electronics and information to everybody all on a single chip. ,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
9ZXirXNGJSs,2,0,0,1,1,0,1,1,0,0,0,0,0,-9,1,"If we didn’t know quantum mechanics, we would never have been able to come up with these inventions, and someone has actually estimated that 30% of the GDP of the US is based on quantum mechanics. ",1,"If we didn’t know quantum mechanics, we would never have been able to come up with these inventions, and someone has actually estimated that 30% of the GDP of the US is based on quantum mechanics. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
a9CeB3ahjtU,1,0,0,1,1,0,1,1,0,0,0,0,0,-9,0,-9,1,"The idea of topological insulators belongs in this sector, but as part of the second quantum quantum revolution, […] finding new materials that can do these kinds of things more efficiently and perhaps lead us to new designs, we haven’t yet imagined. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
AAs-qx2aLsA,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
aCUitYdA0xU,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
AglW7eF-gIQ,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
AhV_GG-3-iE,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
AR6Ri-HN7S0,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
ARWBdfWpDyc,2,0,0,1,1,1,1,1,1,0,0,0,1,"And the interesting thing
about quantum physics is
it's like the fundamental rules
of the universe,
and yet, the things that happen there
are so very strange.",0,-9,1,"So, we can thank quantum tunneling
for our existence.",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"And it's a very fancy word,
but all it means it something that can do
opposite things at the same time.
So, for example,
I can spin around one way,
I can spin around the other way,
but what would it look like for me
to spin around in both directions
at the same time?",0,0,-9,0,-9
aSJn0xD0TXs,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"we'll have exponentially
faster computation
than we have today,
and be able to calculate
intractable things,
like designing new molecules for new drugs
that you really can't do today.",0,-9,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"And the surprising thing
is that scientist have found that atoms
can exist in both states simultaneously.",0,0,-9,0,-9
as-NPOU5U3c,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
aSz5BjExs9o,2,0,0,0,0,0,0,0,0,0,0,0,1,"Mysteries like warped space-time,
black holes, quantum tunneling
the constants of nature,
dark matter, dark energy, etc.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Atpigmv529E,1,0,0,0,0,0,0,0,0,0,0,0,1,And so I told you that I think that quantum mechanics is mysterious ,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
aUohYDSJ24g,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
aUuaWVHhx-U,1,0,1,1,0,0,0,0,0,1,0,0,1,"Zero ones at the same time that they sound acceptable but clicks and no clicks at the same time, that is absurd. ",0,-9,1,"And that is the magic of a quantum computer all these actions, all these different possibilities can be checked in a massive parallel calculation and find the answer in a single step.",1,"Well, to answer this question: let’s zoom out a little bit and ask ourselves what are actually the big challenges that we face on earth? ",1,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"And the beautiful thing of quantum mechanics is that you don’t have to be a 0 or a 1. 
You can be 0 and 1 at the same time, and this option of being 0 and 1 at the same time is used in nature.",0,0,-9,0,-9
Av1zYeaG3ak,1,0,1,1,0,0,0,0,0,1,0,0,1,and that’s where the second strange aspect of quantum mechanics comes in,0,-9,1,"So you see that as the numbers grow, the difference between the quantum version and the classical version changes dramatically and the power of quantum computing manifests itself. ",0,-9,1,1,1,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"And to understand that we need to look at the different possible quantum states you can have and a way to understand it is to look at a globe.
On this globe, the North Pole and the South Pole correspond to zero and one of the two possibilities of a bit, but in addition, you have all these other points on the surface of the globe. 
So, for example, if you are in the equator, then the way we describe this state is as if it’s both 0 and 1 at the same time.",0,0,-9,1,"Even though there are infinite number of possibilities on this globe, when you try to detect the answer is still 0 or 1."
AWliwQvK75g,2,1,0,0,0,0,0,0,0,0,0,0,1,"[ZPE is bizarre... nonetheless
it is rock-steady, solid science.""]",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
b0Um0c2RXz8,1,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,So we can imagine to enhance the properties of existing aerospace materials by incorporating these nanoscale geometries into their come into them. ,0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
B2K2ohd3Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
b5c7Rq4ZQaA,0,0,0,0,0,0,0,0,0,0,0,0,1,"The Large Hadron Collider: a simulation theory could pause it, that the energy comes from outside of our system, just like a television being turned on - and we talked a little bit about quantum mechanics, this really weird phenomenon that we observe with cells.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
bey4-hdTtK8,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
BFeoq3nu1H0,1,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"Why is that good? 
We’ll go back to parallelism. 
They can do a tremendous amount of work simultaneously. 
One example is factoring. 
I can factor a number as huge as this one with a quantum computer very quickly. ",0,-9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"In a quantum world, it is 0 and 1 at the same time.",0,0,-9,0,-9
BFRRIuW0giM,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,1,"In fact, it involves a lot of probability, but in particular there’s this notion of quantum entanglement often referred to as the observer effect, and basically, what this says is that reality is impacted by your observation of it "
BG8LYEqNmqk,0,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,So why does this lead to a more efficient thermoelectric? ,0,-9,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
BGGNryxjPmE,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
BHBnBDHeDrU,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
bhH3_EY6uq8,2,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,1,So I’m going to tell you about how to make the world a better place with quantum mechanics. ,1,So I’m going to tell you about how to make the world a better place with quantum mechanics. ,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
BHlqXZgoMkc,1,0,0,1,0,0,0,0,0,0,0,1,1,"It goes two ways because quantum mechanics says it can do that, so that’s kind of crazy. ",0,-9,1,"So that’s a big deal if we could replace like our electrical grid, right all the power lines and all the motors and all the blenders and things with all the replace all those wires with superconductors, we’d save something like thirty percent of all the electricity that we generate, and that would be a huge thing right, that would be an enormous advanced in terms of the environment and energy independence and a lot of things that we care about. ",0,-9,0,0,1,0,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,The atom can just go both ways at the same time. ,0,0,-9,1,"when you look closely at especially at little small things like like atoms and especially actually, when you’re not looking at them if you look at things, they tend to pin them down"
BHOzudE1oRk,2,0,0,1,0,0,1,0,0,0,0,0,1,But it gets crazier than that.,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"According to quantum physics, the rabbit is alive and dead at the same time.",1,1,"So now, in this hat, we have under hat, we have two rabbits that are dead and alive at the same time, but they have to be opposite. ",0,-9
BJnoQLpdhYk,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,"holistic: when something is stimulated in one area, something in a completely different non local area is affected too, ",0,-9
bNelWccFxag,1,0,1,1,1,0,0,1,0,1,1,0,0,-9,0,-9,1,"So quantum physics has been responsible for developing technology that define our current day society.
Materials like the transistor and lasers, make up a lot of our computers, technology and in and Internet, and all those things are vital to the way we now do society. ",1,"So quantum physics has been responsible for developing technology that define our current day society.
Materials like the transistor and lasers, make up a lot of our computers, technology and in and Internet, and all those things are vital to the way we now do society. ",0,0,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"So now, instead of the normal bit, where you have one on or off, you have on off, and something in between everything else in between all those probabilities are real and they affect the way these functions.
So now yet essentially have three states on off and everything in between and this dramatically increases computing power.",0,0, ,1,"So you see there’s an idea in quantum physics called the observer effect: when you look at something in quantum physic, when you look at a quantum object, the act of looking at it changes the nature of the thing itself. "
BQOz6OVz1zc,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
bQQv0hxvvVs,1,0,0,1,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0, ,0,-9
BTv1mpDZEAU,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,1,"As a result of this technology, we’ve seen faster processing speeds and the storage of data has increased exponentially, but that’s something that we need to consider as well. ",0,-9,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"Well, put simply, today computer’s operating binary and that’s 0 or 1. 
Qubits are able to find the state where both of those places can be enjoyed at the same time. ",0,0, ,0,-9
CdlTbNj0V6c,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
-cfvjNH1L1A,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
Chfoo9NBEow,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,1,0,-9,0,-9
Cks4-KofkR0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
CLGEpBNcaxE,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
cLYZsZZ_Mdw,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
CmJuubSXdmo,0,0,1,1,0,0,0,0,0,1,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
cozdtZhHj8U,0,0,0,1,1,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
cpOEqqVNwK0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
cqrEdpkYJdY,2,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
cR9stQH6ltw,1,0,1,1,0,0,0,0,0,1,0,0,1,"It sounds like science fiction, but that’s only because the crazy quantum nature of our universe, it hides itself from us and it stayed hidden from us and told the 20th century. ",1,"But now that we’ve seen it the whole world is in an arms race to try to build a quantum computer, a computer that can harness the power of this weird and whacky quantum behavior. ",1,"Quantum computers can simulate chemical and biological processes that are far beyond the reach of our classical computers and as such, they promised to help us solve some of our planet’s biggest problems.
They’re going to help us combat global hunger, to tackle climate change, to find cures for diseases and pandemics, for which we’ve so far been unsuccessful to create superhuman, artificial intelligence and perhaps even more important than all of those things they’re going to help us understand the very nature of our universe, but with this incredible potential comes an incredible risk. ",1,"Quantum computers can simulate chemical and biological processes that are far beyond the reach of our classical computers and as such, they promised to help us solve some of our planet’s biggest problems. [...] they could be such a force for good",1,0,0,0,0,1,1,1,"but with this incredible potential comes an incredible risk. […] Quantum computers will break all of the encryption currently used to protect you and I from hackers, and they’ll do it easily. ",1,1,0,1,1,0,0,1,1,"We thought that one object couldn’t be in two places at the same time.
It’s not the case. 
We thought nothing can possibly spin clockwise and anti-clockwise simultaneously, but that’s incorrect.",0,1,"And we thought that two objects on opposite sides of the universe, light years away from each other, they can’t possibly influence one another instantaneously. ",0,-9
cugu4iW4W54,1,0,1,1,0,0,1,1,0,1,0,0,1,"Now, that's something that's quite scary.",1,"As a consequence, there's a massive international race
to build a quantum computer.",1,"And if we control quantum physics,
we could actually build computers
in the quantum regime
that are predicted to have exponential
speedup over classical computers.",0,-9,1,1,1,1,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,"But in the quantum world,
I can be pointing to anywhere
on the surface of the Earth.",0,0,-9,0,-9
CY2HzEVYPz0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
CyAI_lVUdzM,2,0,0,0,0,0,0,0,0,0,0,0,1,"Well, just like the Gallup poll we were discussing, the observed behavior does make sense, it’s just that the math being used in this case, it was classical Newtonian mechanics, which is the calculus many of us learned in school, this math is unable to explain this absurd observed behavior.",0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,"This means that a single photon somehow must be splitting itself into two, travelling through both slits and then interfering with itself on the other side. ",0,0,-9,1,"In quantum math, we break the assumption that the probabilities sum to one and as a result, we must measure separately the probability of event happening separately from measuring the probability of this event not happening, and that extra measurement gives us insight into the so called context effect. "
D_WY44vrPws,2,1,0,0,0,0,0,0,0,0,0,0,0,-9,0,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,0,0,-9,0,-9
